timestamp,open,high,low,close,volume
2025-09-15 00:00:00,3640.00,3640.00,3640.00,3640.00,1
2025-09-15 06:00:00,3642.00,3642.00,3642.00,3642.00,2
2025-09-15 07:00:00,3636.60,3638.10,3635.10,3638.10,26
2025-09-15 14:00:00,3661.70,3661.90,3661.70,3661.90,2
2025-09-15 15:00:00,3668.90,3668.90,3668.90,3668.90,1
2025-09-15 16:00:00,3684.30,3686.40,3677.90,3680.30,37
2025-09-15 17:00:00,3680.30,3684.60,3680.20,3684.00,32
2025-09-15 18:00:00,3678.00,3678.50,3678.00,3678.50,3
2025-09-15 19:00:00,3679.10,3681.90,3679.10,3681.70,9
2025-09-16 02:00:00,3681.40,3681.40,3681.40,3681.40,1
2025-09-16 06:00:00,3688.00,3690.80,3688.00,3690.80,2
2025-09-16 07:00:00,3693.10,3695.00,3693.10,3693.50,43
2025-09-16 08:00:00,3695.50,3695.60,3695.50,3695.60,4
2025-09-16 10:00:00,3698.60,3698.60,3698.60,3698.60,1
2025-09-16 11:00:00,3694.80,3696.90,3694.70,3696.90,11
2025-09-16 13:00:00,3696.20,3696.80,3695.90,3696.50,10
2025-09-16 14:00:00,3688.70,3688.70,3688.70,3688.70,1
2025-09-16 15:00:00,3685.00,3686.00,3684.20,3684.20,10
2025-09-16 16:00:00,3688.00,3690.30,3688.00,3690.10,11
2025-09-17 07:00:00,3669.00,3669.00,3669.00,3669.00,1
2025-09-17 10:00:00,3666.90,3666.90,3661.60,3661.60,2
2025-09-17 11:00:00,3664.00,3664.00,3664.00,3664.00,1
2025-09-17 13:00:00,3676.20,3676.20,3676.20,3676.20,1
2025-09-17 14:00:00,3685.10,3685.20,3682.00,3682.70,7
2025-09-18 08:00:00,3654.60,3654.60,3654.60,3654.60,2
2025-09-18 10:00:00,3665.90,3665.90,3665.90,3665.90,1
2025-09-18 11:00:00,3667.20,3667.30,3667.20,3667.30,2
2025-09-18 12:00:00,3667.20,3667.40,3667.20,3667.40,2
2025-09-18 13:00:00,3647.00,3647.00,3637.00,3637.00,2
2025-09-18 14:00:00,3641.40,3644.60,3640.00,3644.00,12
2025-09-18 15:00:00,3637.90,3639.40,3637.70,3639.40,12
2025-09-18 16:00:00,3644.40,3644.40,3642.60,3642.60,5
2025-09-19 14:00:00,3659.00,3666.60,3658.20,3666.60,20
2025-09-19 15:00:00,3668.50,3670.50,3666.40,3670.50,38
2025-09-19 16:00:00,3671.50,3671.50,3671.50,3671.50,17
2025-09-19 17:00:00,3674.50,3674.50,3674.50,3674.50,20
2025-09-19 18:00:00,3683.40,3683.40,3683.40,3683.40,1
2025-09-19 19:00:00,3684.00,3684.00,3682.80,3682.80,20
2025-09-19 20:00:00,3684.90,3685.90,3684.80,3685.90,20
2025-09-21 23:00:00,3688.20,3688.20,3688.00,3688.00,10
2025-09-22 00:00:00,3689.50,3690.00,3689.50,3690.00,11
2025-09-22 01:00:00,3690.80,3693.20,3690.20,3692.70,20
2025-09-22 02:00:00,3689.00,3689.00,3689.00,3689.00,10
2025-09-22 03:00:00,3689.60,3697.50,3689.50,3696.80,20
2025-09-22 04:00:00,3692.40,3692.40,3692.40,3692.40,10
2025-09-22 05:00:00,3694.50,3696.70,3694.50,3696.70,12
2025-09-22 07:00:00,3714.50,3714.50,3711.20,3711.20,4
2025-09-22 08:00:00,3717.80,3721.80,3717.70,3721.80,53
2025-09-22 09:00:00,3721.80,3723.00,3721.80,3723.00,19
2025-09-22 11:00:00,3721.60,3721.60,3721.20,3721.20,10
2025-09-22 12:00:00,3720.30,3720.30,3720.30,3720.30,20
2025-09-22 13:00:00,3716.60,3718.60,3716.40,3718.60,5
2025-09-22 14:00:00,3720.80,3726.00,3720.80,3725.40,78
2025-09-22 15:00:00,3726.00,3726.00,3726.00,3726.00,4
2025-09-22 16:00:00,3737.30,3737.30,3737.30,3737.30,1
2025-09-22 18:00:00,3746.20,3746.20,3745.90,3745.90,2
2025-09-22 19:00:00,3748.20,3748.20,3748.20,3748.20,1
2025-09-22 22:00:00,3747.00,3747.00,3747.00,3747.00,7
2025-09-23 00:00:00,3747.20,3747.20,3747.20,3747.20,1
2025-09-23 01:00:00,3746.90,3746.90,3746.90,3746.90,1
2025-09-23 02:00:00,3741.10,3742.90,3740.50,3742.80,30
2025-09-23 03:00:00,3740.10,3740.10,3740.00,3740.00,20
2025-09-23 06:00:00,3754.50,3754.60,3754.50,3754.60,3
2025-09-23 08:00:00,3755.80,3757.10,3755.80,3757.10,60
2025-09-23 11:00:00,3786.00,3786.00,3786.00,3786.00,20
2025-09-23 12:00:00,3778.90,3778.90,3778.90,3778.90,1
2025-09-23 13:00:00,3785.40,3785.40,3785.40,3785.40,1
2025-09-23 14:00:00,3779.90,3779.90,3765.40,3765.40,32
2025-09-23 15:00:00,3774.00,3774.00,3774.00,3774.00,10
2025-09-24 06:00:00,3769.80,3770.20,3769.80,3770.20,5
2025-09-24 08:00:00,3772.50,3772.50,3767.30,3767.30,2
2025-09-24 11:00:00,3767.40,3767.40,3767.10,3767.10,10
2025-09-24 23:00:00,3742.80,3742.80,3742.80,3742.80,1
2025-09-25 00:00:00,3743.70,3749.00,3743.70,3747.50,60
2025-09-25 01:00:00,3748.20,3748.50,3740.00,3740.00,25
2025-09-25 02:00:00,3737.50,3737.50,3737.50,3737.50,10
2025-09-25 03:00:00,3733.80,3737.00,3733.80,3734.80,60
2025-09-25 04:00:00,3732.30,3737.80,3730.10,3737.80,60
2025-09-25 10:00:00,3756.00,3756.00,3751.50,3751.50,65
2025-09-25 11:00:00,3749.10,3749.10,3745.50,3745.50,21
2025-09-25 13:00:00,3739.10,3742.20,3734.50,3734.90,33
2025-09-25 14:00:00,3724.70,3724.70,3724.70,3724.70,30
2025-09-25 16:00:00,3732.40,3732.40,3732.40,3732.40,20
2025-09-25 18:00:00,3734.20,3734.20,3734.20,3734.20,20
2025-09-28 22:00:00,3754.80,3766.30,3754.80,3764.00,42
2025-09-28 23:00:00,3763.50,3766.30,3761.80,3761.80,55
2025-09-29 00:00:00,3760.00,3782.30,3759.30,3782.30,61
2025-09-29 01:00:00,3779.80,3779.80,3765.70,3774.40,144
2025-09-29 02:00:00,3775.90,3791.50,3773.80,3787.80,166
2025-09-29 03:00:00,3791.00,3794.00,3789.00,3790.30,43
2025-09-29 04:00:00,3789.10,3801.90,3788.40,3801.80,127
2025-09-29 05:00:00,3799.50,3807.70,3797.80,3807.70,241
2025-09-29 06:00:00,3808.50,3814.60,3806.30,3812.40,217
2025-09-29 07:00:00,3812.30,3813.60,3801.20,3802.50,68
2025-09-29 08:00:00,3803.90,3814.90,3803.90,3814.90,57
2025-09-29 09:00:00,3815.80,3815.80,3803.90,3803.90,40
2025-09-29 10:00:00,3804.50,3815.00,3804.30,3814.00,58
2025-09-29 11:00:00,3813.80,3825.60,3813.70,3824.20,72
2025-09-29 12:00:00,3823.70,3825.30,3808.60,3808.60,54
2025-09-29 13:00:00,3812.30,3823.30,3809.80,3817.50,242
2025-09-29 14:00:00,3819.30,3825.00,3815.70,3822.00,70
2025-09-29 15:00:00,3824.30,3827.60,3815.60,3825.20,210
2025-09-29 16:00:00,3824.10,3827.30,3823.60,3824.00,34
2025-09-29 17:00:00,3825.00,3826.00,3820.00,3825.20,17
2025-09-29 18:00:00,3820.40,3824.80,3819.30,3820.80,18
2025-09-29 19:00:00,3817.80,3822.80,3817.80,3822.00,24
2025-09-29 20:00:00,3821.30,3823.50,3821.30,3823.50,4
2025-09-29 22:00:00,3827.50,3827.50,3824.00,3824.00,2
2025-09-29 23:00:00,3827.40,3827.50,3827.40,3827.50,3
2025-09-30 01:00:00,3839.00,3845.00,3839.00,3845.00,3
2025-09-30 05:00:00,3861.20,3865.50,3861.20,3865.50,40
2025-09-30 06:00:00,3863.80,3863.80,3858.40,3858.40,7
2025-09-30 07:00:00,3851.60,3851.60,3842.10,3842.30,13
2025-09-30 08:00:00,3819.40,3819.40,3808.80,3812.60,8
2025-09-30 09:00:00,3810.30,3810.30,3793.40,3793.40,6
2025-09-30 10:00:00,3797.10,3803.50,3797.10,3802.20,33
2025-09-30 11:00:00,3805.00,3805.00,3805.00,3805.00,1
2025-09-30 12:00:00,3809.70,3816.10,3809.50,3816.10,9
2025-09-30 15:00:00,3847.00,3847.00,3833.10,3833.10,2
2025-09-30 16:00:00,3840.50,3843.00,3840.20,3843.00,5
2025-09-30 20:00:00,3850.10,3850.20,3848.20,3848.20,3
2025-10-01 01:00:00,3863.50,3863.50,3863.50,3863.50,1
2025-10-01 02:00:00,3858.40,3858.40,3858.40,3858.40,1
2025-10-01 03:00:00,3860.10,3860.10,3858.40,3858.40,2
2025-10-01 04:00:00,3858.10,3858.10,3858.10,3858.10,1
2025-10-01 05:00:00,3863.00,3863.00,3863.00,3863.00,1
2025-10-01 06:00:00,3858.00,3858.00,3856.00,3856.50,51
2025-10-01 07:00:00,3856.70,3875.90,3856.70,3875.90,55
2025-10-01 08:00:00,3878.20,3891.90,3878.20,3888.40,74
2025-10-01 09:00:00,3888.70,3888.70,3888.70,3888.70,1
2025-10-01 10:00:00,3884.50,3884.50,3883.70,3883.70,21
2025-10-01 12:00:00,3882.80,3883.00,3870.00,3870.00,61
2025-10-01 14:00:00,3869.10,3870.10,3857.90,3857.90,6
2025-10-01 15:00:00,3864.00,3864.00,3857.90,3862.10,4
2025-10-01 18:00:00,3854.00,3854.00,3853.30,3853.30,2
2025-10-01 20:00:00,3864.60,3864.60,3861.00,3861.00,4
2025-10-02 00:00:00,3856.20,3856.70,3853.40,3853.40,6
2025-10-02 01:00:00,3851.20,3851.20,3851.20,3851.20,1
2025-10-02 05:00:00,3867.20,3867.20,3865.30,3865.30,4
2025-10-02 06:00:00,3867.30,3867.30,3865.00,3865.00,40
2025-10-02 07:00:00,3859.90,3859.90,3859.80,3859.80,2
2025-10-02 12:00:00,3884.70,3888.60,3883.30,3883.30,4
2025-10-02 13:00:00,3886.20,3888.50,3877.70,3877.70,18
2025-10-02 14:00:00,3868.50,3868.50,3823.70,3825.40,200
2025-10-02 15:00:00,3830.90,3830.90,3830.90,3830.90,1
2025-10-02 16:00:00,3839.80,3839.80,3839.80,3839.80,1
2025-10-02 17:00:00,3841.10,3841.10,3841.10,3841.10,1
2025-10-02 18:00:00,3842.00,3846.80,3842.00,3846.80,3
2025-10-02 19:00:00,3848.10,3852.90,3848.10,3852.70,4
2025-10-03 01:00:00,3855.20,3855.20,3853.70,3853.70,2
2025-10-03 07:00:00,3860.00,3860.00,3860.00,3860.00,1
2025-10-03 13:00:00,3880.20,3886.80,3880.20,3881.20,5
2025-10-03 15:00:00,3885.30,3885.30,3882.00,3882.00,3
2025-10-03 18:00:00,3884.80,3885.20,3882.10,3884.20,8
2025-10-03 19:00:00,3882.00,3882.00,3882.00,3882.00,4
2025-10-06 04:00:00,3931.30,3931.70,3930.60,3930.80,4
2025-10-06 06:00:00,3930.00,3930.00,3930.00,3930.00,1
2025-10-06 07:00:00,3937.60,3937.60,3937.60,3937.60,1
2025-10-06 08:00:00,3941.20,3944.00,3939.30,3943.70,41
2025-10-06 09:00:00,3939.00,3939.00,3934.90,3935.20,40
2025-10-06 10:00:00,3933.50,3933.50,3933.50,3933.50,1
2025-10-06 11:00:00,3932.60,3932.90,3932.10,3932.10,21
2025-10-06 12:00:00,3926.80,3926.80,3926.80,3926.80,30
2025-10-06 13:00:00,3930.70,3941.00,3929.70,3940.80,76
2025-10-06 14:00:00,3940.60,3951.60,3940.60,3951.60,9
2025-10-06 15:00:00,3947.00,3947.20,3947.00,3947.20,8
2025-10-06 16:00:00,3958.70,3959.40,3945.20,3946.00,5
2025-10-06 17:00:00,3952.00,3952.00,3952.00,3952.00,1
2025-10-06 18:00:00,3955.00,3955.00,3954.00,3954.00,3
2025-10-06 19:00:00,3960.00,3960.00,3957.00,3957.00,2
2025-10-06 20:00:00,3957.00,3957.00,3957.00,3957.00,1
2025-10-06 22:00:00,3959.40,3959.40,3959.40,3959.40,1
2025-10-06 23:00:00,3965.10,3965.10,3965.10,3965.10,1
2025-10-07 04:00:00,3969.40,3969.40,3968.10,3968.10,2
2025-10-07 05:00:00,3955.60,3959.90,3955.60,3959.90,2
